name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,RHEUMATOLOGY,SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),UROLOGY,VASCULAR SURGERY,id
"Central Queensland, Wide Bay and Sunshine Coast",96 Leichhardt Street,Mundubbera,Queensland,4626,07 4165 5200,-25.587619,151.293282,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP585
Western Queensland,Barwon Street,Mungindi,Queensland,2406,02 6705 6100,-28.972817,148.989061,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP586
Darling Downs and West Moreton,Coronation Drive,Murgon,Queensland,4605,07 4169 9600,-26.239075,151.950702,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP587
Country SA,96 Swanport Road,Murray Bridge,South Australia,5253,08 8535 6777,-35.128911,139.280462,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP588
Perth South,McKay Street,Pinjarra,Western Australia,6208,08 9531 7222,-32.639709,115.871589,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP589
,Nordsvan Drive,Wodonga,Victoria,3690,02 6055 3100,-36.138419,146.876478,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP590
Murrumbidgee,54 Swift Street,Harden,New South Wales,2587,02 6386 2200,-34.555254,148.360186,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP591
North Coast,8 Ewing Street,Murwillumbah,New South Wales,2484,02 6672 1822,-28.323417,153.400811,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP592
Hunter New England and Central Coast,36 Brentwood Street,Muswellbrook,New South Wales,2333,02 6542 2000,-32.264545,150.900263,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP593
,115 Howard Street,Nambour,Queensland,4560,07 5476 3700,-26.626321,152.96409,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP594
"Central Queensland, Wide Bay and Sunshine Coast",Hospital Road,Nambour,Queensland,4560,07 5470 6600,-26.621659,152.952249,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP595
,62 Netherton Street,Nambour,Queensland,4560,07 5459 7444,-26.618265,152.955949,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP596
Darling Downs and West Moreton,135 Brisbane Street,Nanango,Queensland,4615,07 4171 6700,-26.666405,152.007833,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP597
Country WA,Carey Street,Nannup,Western Australia,6275,08 9756 3800,-33.982797,115.76723,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP598
Country SA,101 Jenkins Terrace,Naracoorte,South Australia,5271,08 8762 8100,-36.966849,140.743693,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP599
Country WA,Ada Street,Narembeen,Western Australia,6369,08 9064 6222,-32.061618,118.391289,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP600
Hunter New England and Central Coast,11 Cameron Street,Narrabri,New South Wales,2390,02 6799 2800,-30.325869,149.777108,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP601
Murrumbidgee,54 Adams Street,Narrandera,New South Wales,2700,02 6951 0200,-34.743181,146.547661,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP602
Country WA,Williams Road,Narrogin,Western Australia,6312,08 9881 0333,-32.937341,117.168459,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP603
Western NSW,128 Cathundral Street,Narromine,New South Wales,2821,02 6889 9600,-32.24261,148.239201,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP604
Murray,36-44 McDonnell Street,Nathalia,Victoria,3638,03 5866 9444,-36.054754,145.204324,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP605
,Corner of Gilmore Crescent and Hospital Road,Garran,Australian Capital Territory,2605,02 6222 6666,-35.344872,149.101944,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP606
Nepean Blue Mountains,Derby Street,Kingswood,New South Wales,2747,02 4734 2000,-33.759865,150.712627,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP607
,1-9 Barber Avenue,Kingswood,New South Wales,2747,02 4732 7333,-33.759775,150.715206,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP608
Northern Sydney,4-12 Neringah Avenue,Wahroonga,New South Wales,2076,02 9488 2200,-33.717856,151.114556,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP609
,22 Sargent Street,New Farm,Queensland,4005,07 3254 9100,-27.473623,153.045879,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP610
Tasmania,3 Richmond Street,New Norfolk,Tasmania,7140,03 6166 1300,-42.781315,147.059179,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP611
,14 Lookout Road,New Lambton Heights,New South Wales,2305,02 4941 8400,-32.922537,151.698371,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP612
Country WA,54 Mindarra Drive,Newman,Western Australia,6753,08 9175 8333,-23.354824,119.736503,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP613
Perth North,32 Moore Street,East Perth,Western Australia,6004,08 9219 1919,-31.953405,115.869171,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP614
North Coast,35 Cullen Street,Nimbin,New South Wales,2480,02 6689 1400,-28.597371,153.223185,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP615
Adelaide,Alexander Kelly Drive,Noarlunga Centre,South Australia,5168,08 8384 9222,-35.139879,138.500218,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP616
,111 Goodchap Street,Noosaville,Queensland,4566,07 5455 9200,-26.403209,153.046309,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP617
Western Queensland,Brown Street,Normanton,Queensland,4890,07 4745 2100,-17.678739,141.086425,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP618
Country WA,Talbot Street,Norseman,Western Australia,6443,08 9039 9200,-32.198566,121.767663,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP619
Tasmania,28 Fosters Road,Scottsdale,Tasmania,7260,03 6778 8522,-41.154294,147.521324,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP620
,134-144 Ford Street,Ivanhoe,Victoria,3079,03 9474 8900,-37.763424,145.031344,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP621
,7 Endeavour Boulevard,North Lakes,Queensland,4509,07 3833 6755,-27.238984,153.021947,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP622
Country WA,Thomas Street,Three Springs,Western Australia,6519,08 9954 3200,-29.534221,115.759184,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP623
,119 Kings Road,Pimlico,Queensland,4812,07 4725 2677,-19.279643,146.791468,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP624
,3 Westbourne Street,St Leonards,New South Wales,2065,02 8425 3000,-33.820622,151.189159,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP625
,137 Flockton Street,Everton Park,Queensland,4053,07 3246 3133,-27.393992,152.992705,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP626
Tasmania,23 Brickport Road,Burnie,Tasmania,7320,03 6430 6666,-41.048385,145.880842,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP627
Country WA,Robinson Street,Northam,Western Australia,6401,08 9690 1300,-31.649582,116.657681,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP628
Country WA,Stephen Street,Northampton,Western Australia,6535,08 9934 0200,-28.351194,114.635119,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP629
Murray,35-47 Green Street,Wangaratta,Victoria,3677,03 5722 5111,-36.354035,146.313889,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP630
Northern Sydney,105 Frenchs Forest Road (West),Frenchs Forest,New South Wales,2086,02 9105 5000,-33.750646,151.23377,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP631
Country SA,1 Ernest Terrace,Wallaroo,South Australia,5556,08 8823 0200,-33.927738,137.636783,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP632
,Corner of Plenty and Greenhills Roads,Bundoora,Victoria,3083,03 9468 0100,-37.691208,145.061631,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP633
,2 Greenwich Road,Greenwich,New South Wales,2065,02 9433 3555,-33.825156,151.188367,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP634
,3 Harrison Street,Cremorne,New South Wales,2090,02 9909 8577,-33.833425,151.222886,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP635
,92-96 Dumaresq Street,Campbelltown,New South Wales,2560,02 4640 5555,-34.071999,150.816958,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP636
,23-27 Lytton Street,Wentworthville,New South Wales,2145,02 8833 2222,-33.811188,150.974575,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP637
,11 Norbrik Drive,Bella Vista,New South Wales,2153,02 8882 8882,-33.744941,150.953608,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP638
,Weeroona Place,Nowra,New South Wales,2541,02 4424 4700,-34.893534,150.606551,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP639
Murray,2 Katamatite Road,Numurkah,Victoria,3636,03 5862 0555,-36.100001,145.443695,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP640
Western NSW,Hospital Road,Nyngan,New South Wales,2825,02 6835 1700,-31.560024,147.208772,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP641
Darling Downs and West Moreton,Corner Beale and Fitzpatrick Streets,Oakey,Queensland,4401,07 4691 4888,-27.424079,151.719088,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP642
Western NSW,67-73 North Street,Oberon,New South Wales,2787,02 6336 7200,-33.705249,149.853596,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP643
Gippsland,12 Easton Street,Omeo,Victoria,3898,03 5159 0100,-37.098142,147.597321,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP644
Country WA,Second Avenue,Onslow,Western Australia,6710,08 9184 3200,-21.643238,115.115389,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP645
,60-62 McNamara Street,Orange,New South Wales,2800,02 6360 3699,-33.283027,149.102737,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP646
Western NSW,1530 Forest Road,Orange,New South Wales,2800,02 6369 3000,-33.317316,149.093953,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP647
Gippsland,104 Boundary Road,Orbost,Victoria,3888,03 5154 6666,-37.701844,148.464957,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP648
Adelaide,"Level 3, 1 Hutt Street",Adelaide,South Australia,5000,08 8232 3525,-34.925331,138.611441,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP649
Country SA,Pekina Road,Orroroo,South Australia,5431,08 8658 1023,-32.738519,138.607206,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP650
North Western Melbourne,35 Mavis Street,Footscray,Victoria,3011,03 8345 7550,-37.791926,144.886617,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP651
Perth North,Osborne Place,Stirling,Western Australia,6021,08 9346 8000,-31.885976,115.804717,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP652
Western Victoria,37-43 Mclachlan Street,Apollo Bay,Victoria,3233,03 5237 8500,-38.753853,143.664264,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP653
,"Suite 4, 1st Floor, 416-418 Oxford Street",Mount Hawthorn,Western Australia,6016,08 6140 1000,-31.922727,115.841536,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP654
,54 Oxford Terrace,Unley,South Australia,5061,08 8373 1755,-34.949659,138.608408,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP655
,123 Nerang Street,Southport,Queensland,4215,07 5556 6222,-27.970407,153.407829,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP656
South Eastern NSW,Merimbola Street,Pambula,New South Wales,2549,02 6495 8200,-36.926316,149.879232,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP657
Country WA,Lot 608 Rocklea Road,Paraburdoo,Western Australia,6754,08 9159 8222,-23.203031,117.670633,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP658
,7 Unley Road,Parkside,South Australia,5063,08 8357 0300,-34.941936,138.606952,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP659
,137 East Terrace,Adelaide,South Australia,5000,08 8223 3294,-34.928514,138.614276,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP660
Western NSW,111 Newell Highway,Peak Hill,New South Wales,2869,02 6861 7100,-32.735907,148.199615,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP661
Perth South,110 Lakes Road,Mandurah,Western Australia,6210,08 9531 8000,-32.532573,115.763504,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP662
Country WA,Railway Cresent,Pemberton,Western Australia,6260,08 9776 4000,-34.444875,116.031954,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP663
,Corner of George and Florence Streets,Kippa-Ring,Queensland,4021,07 3883 9300,-27.230696,153.093087,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP664
,525 McClelland Drive,Frankston,Victoria,3199,03 9788 3466,-38.157557,145.169552,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP665
,361 Pennant Hills Rd,Pennant Hills,New South Wales,2120,02 9481 0048,-33.738295,151.074354,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP666
Country SA,18 Church Street,Penola,South Australia,5277,08 8737 2311,-37.382873,140.836465,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP667
,3/25-29 Hunter Street,Hornsby,New South Wales,2077,131340,-33.70323,151.100259,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP668
Perth North,15 Hospital Avenue,Nedlands,Western Australia,6009,08 6456 2222,-31.969503,115.817165,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP669
,27-29 Havelock Street,West Perth,Western Australia,6005,08 9481 4888,-31.950874,115.843266,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP670
North Western Melbourne,305 Grattan Street,Melbourne,Victoria,3000,03 9656 1111,-37.80001,144.956607,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP671
Country SA,23 Hurlstone Street,Peterborough,South Australia,5422,08 8651 0400,-32.980786,138.830344,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP672
,13 Carrara Street,Benowa,Queensland,4217,07 5588 9588,-28.008508,153.39373,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP673
,Allchurch Avenue,Benowa,Queensland,4217,07 5588 9888,-28.007076,153.393569,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP674
,34 Dixon Street,Strathpine,Queensland,4500,07 3881 7222,-27.308361,152.994832,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP675
Country WA,Corner of Somerset St and Brown St,Pingelly,Western Australia,6308,08 9887 2222,-32.533042,117.089789,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCP676
